coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,message,snow
"{'lon': -3.8873, 'lat': 36.7585}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 284.57, 'feels_like': 282.47, 'temp_min': 282.04, 'temp_max': 285.37, 'pressure': 1000, 'humidity': 92}",9674.0,"{'speed': 3.13, 'deg': 103, 'gust': 6.26}",{'all': 100},1610118021.0,"{'type': 3, 'id': 2013287, 'country': 'ES', 'sunrise': 1610090906, 'sunset': 1610126144}",3600.0,2513240.0,Nerja,200,,,
"{'lon': -171, 'lat': 65.5833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 247.48, 'feels_like': 242.37, 'temp_min': 247.48, 'temp_max': 247.48, 'pressure': 1006, 'humidity': 84, 'sea_level': 1006, 'grnd_level': 1005}",10000.0,"{'speed': 1.8900000000000001, 'deg': 347}",{'all': 0},1610118262.0,"{'country': 'RU', 'sunrise': 1610227499, 'sunset': 1610242637}",43200.0,4031637.0,Lavrentiya,200,,,
"{'lon': -88.0706, 'lat': 30.8207}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 278.9, 'feels_like': 276.52, 'temp_min': 278.71, 'temp_max': 279.26, 'pressure': 1016, 'humidity': 64}",10000.0,"{'speed': 0.45, 'deg': 246, 'gust': 1.79}",{'all': 97},1610118092.0,"{'type': 3, 'id': 19454, 'country': 'US', 'sunrise': 1610110255, 'sunset': 1610147214}",-21600.0,4088628.0,Saraland,200,,,
"{'lon': -165.4064, 'lat': 64.5011}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 256.15, 'feels_like': 249.64, 'temp_min': 256.15, 'temp_max': 256.15, 'pressure': 1000, 'humidity': 71}",10000.0,"{'speed': 4.12, 'deg': 350}",{'all': 90},1610118263.0,"{'type': 1, 'id': 7770, 'country': 'US', 'sunrise': 1610138851, 'sunset': 1610155750}",-32400.0,5870133.0,Nome,200,,,
"{'lon': 150.6667, 'lat': -10.6167}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 301.65, 'feels_like': 303.96, 'temp_min': 301.65, 'temp_max': 301.65, 'pressure': 1005, 'humidity': 78, 'sea_level': 1005, 'grnd_level': 1005}",10000.0,"{'speed': 5.25, 'deg': 10}",{'all': 100},1610118263.0,"{'country': 'PG', 'sunrise': 1610134977, 'sunset': 1610180715}",36000.0,2132606.0,Samarai,200,{'1h': 0.81},,
"{'lon': 1.4078, 'lat': 18.4411}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 308.48, 'feels_like': 302.26, 'temp_min': 308.48, 'temp_max': 308.48, 'pressure': 1011, 'humidity': 9, 'sea_level': 1011, 'grnd_level': 961}",10000.0,"{'speed': 5.59, 'deg': 99}",{'all': 0},1610118263.0,"{'country': 'ML', 'sunrise': 1610087303, 'sunset': 1610127204}",0.0,2455290.0,Kidal,200,,,
"{'lon': 142.1561, 'lat': 50.8975}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 250.69, 'feels_like': 245.56, 'temp_min': 250.69, 'temp_max': 250.69, 'pressure': 1010, 'humidity': 89, 'sea_level': 1010, 'grnd_level': 1009}",709.0,"{'speed': 2.03, 'deg': 342}",{'all': 100},1610118263.0,"{'country': 'RU', 'sunrise': 1610145104, 'sunset': 1610174675}",39600.0,2127282.0,Aleksandrovsk-Sakhalinskiy,200,,,
"{'lon': 125.4869, 'lat': 58.8353}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 254.53, 'feels_like': 247.97, 'temp_min': 254.53, 'temp_max': 254.53, 'pressure': 1015, 'humidity': 90, 'sea_level': 1015, 'grnd_level': 967}",193.0,"{'speed': 4.25, 'deg': 263}",{'all': 100},1610118263.0,"{'country': 'RU', 'sunrise': 1610151875, 'sunset': 1610175907}",32400.0,2019135.0,Nizhniy Kuranakh,200,,,{'1h': 0.13}
"{'lon': 44.5833, 'lat': 13.1667}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 294.97, 'feels_like': 293.13, 'temp_min': 294.97, 'temp_max': 294.97, 'pressure': 1013, 'humidity': 62, 'sea_level': 1013, 'grnd_level': 961}",10000.0,"{'speed': 4.53, 'deg': 119}",{'all': 29},1610118264.0,"{'country': 'YE', 'sunrise': 1610076383, 'sunset': 1610117394}",10800.0,6201197.0,Muhafazat Lahij,200,,,
"{'lon': 142.3703, 'lat': 43.7678}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 259.73, 'feels_like': 253.99, 'temp_min': 259.73, 'temp_max': 259.73, 'pressure': 1003, 'humidity': 88, 'sea_level': 1003, 'grnd_level': 988}",10000.0,"{'speed': 3.38, 'deg': 152}",{'all': 32},1610118065.0,"{'country': 'JP', 'sunrise': 1610143418, 'sunset': 1610176258}",32400.0,2130629.0,Asahikawa,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': 68.5944, 'lat': 58.1286}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 256.28, 'feels_like': 250.65, 'temp_min': 256.28, 'temp_max': 256.28, 'pressure': 1033, 'humidity': 93, 'sea_level': 1033, 'grnd_level': 1020}",10000.0,"{'speed': 3.05, 'deg': 204}",{'all': 100},1610118264.0,"{'country': 'RU', 'sunrise': 1610078860, 'sunset': 1610103389}",18000.0,1512223.0,Abalak,200,,,
"{'lon': -58.5796, 'lat': -34.426}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 301.06, 'feels_like': 299.37, 'temp_min': 299.82, 'temp_max': 302.15, 'pressure': 1012, 'humidity': 42}",10000.0,"{'speed': 4.12, 'deg': 50}",{'all': 0},1610118264.0,"{'type': 1, 'id': 8232, 'country': 'AR', 'sunrise': 1610095886, 'sunset': 1610147424}",-10800.0,3427761.0,Tigre,200,,,
"{'lon': 150.1429, 'lat': -5.5502}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 298.62, 'feels_like': 303.33, 'temp_min': 298.62, 'temp_max': 298.62, 'pressure': 1006, 'humidity': 86, 'sea_level': 1006, 'grnd_level': 1005}",10000.0,"{'speed': 0.73, 'deg': 154}",{'all': 100},1610118264.0,"{'country': 'PG', 'sunrise': 1610135612, 'sunset': 1610180332}",36000.0,2093967.0,Kimbe,200,,,
"{'lon': 115.65, 'lat': 34.45}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 270.37, 'feels_like': 265.57, 'temp_min': 270.37, 'temp_max': 270.37, 'pressure': 1024, 'humidity': 38}",10000.0,"{'speed': 2.04, 'deg': 250}",{'all': 0},1610118264.0,"{'type': 3, 'id': 2019584, 'country': 'CN', 'sunrise': 1610061869, 'sunset': 1610097786}",28800.0,1783934.0,Shangqiu,200,,,
"{'lon': -67.5, 'lat': -45.8667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 294.15, 'feels_like': 289.58, 'temp_min': 294.15, 'temp_max': 294.15, 'pressure': 1010, 'humidity': 37}",10000.0,"{'speed': 5.14, 'deg': 250}",{'all': 0},1610117885.0,"{'type': 1, 'id': 8284, 'country': 'AR', 'sunrise': 1610095888, 'sunset': 1610151705}",-10800.0,3860443.0,Comodoro Rivadavia,200,,,
"{'lon': 2.6036, 'lat': 6.4965}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 303.15, 'feels_like': 306.21, 'temp_min': 303.15, 'temp_max': 303.15, 'pressure': 1009, 'humidity': 79}",10000.0,"{'speed': 5.66, 'deg': 210}",{'all': 20},1610118264.0,"{'type': 1, 'id': 1119, 'country': 'BJ', 'sunrise': 1610085790, 'sunset': 1610128144}",3600.0,2392087.0,Porto-Novo,200,,,
"{'lon': 27.6833, 'lat': 47.1167}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 276, 'feels_like': 272.2, 'temp_min': 275.93, 'temp_max': 276.15, 'pressure': 1013, 'humidity': 81}",10000.0,"{'speed': 2.5700000000000003, 'deg': 30}",{'all': 0},1610118265.0,"{'type': 1, 'id': 6916, 'country': 'RO', 'sunrise': 1610085259, 'sunset': 1610116632}",7200.0,664819.0,Tomeşti,200,,,
"{'lon': 100.4517, 'lat': 38.9342}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 260.54, 'feels_like': 256.35, 'temp_min': 260.54, 'temp_max': 260.54, 'pressure': 1034, 'humidity': 69, 'sea_level': 1034, 'grnd_level': 854}",10000.0,"{'speed': 1.02, 'deg': 167}",{'all': 49},1610118265.0,"{'country': 'CN', 'sunrise': 1610066216, 'sunset': 1610100737}",28800.0,1785036.0,Zhangye,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': 161.9205, 'lat': -10.4544}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 299.82, 'feels_like': 302.57, 'temp_min': 299.82, 'temp_max': 299.82, 'pressure': 1006, 'humidity': 82, 'sea_level': 1006, 'grnd_level': 1004}",10000.0,"{'speed': 3.84, 'deg': 320}",{'all': 100},1610118265.0,"{'country': 'SB', 'sunrise': 1610132292, 'sunset': 1610177997}",39600.0,2178753.0,Kirakira,200,{'1h': 1.812999999999999},,
"{'lon': -66.1, 'lat': -10.9833}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 300.15, 'feels_like': 304.78, 'temp_min': 300.15, 'temp_max': 300.15, 'pressure': 1015, 'humidity': 78}",10000.0,"{'speed': 0.74, 'deg': 276}",{'all': 75},1610118265.0,"{'type': 1, 'id': 8629, 'country': 'BO', 'sunrise': 1610100551, 'sunset': 1610146370}",-14400.0,3906466.0,Riberalta,200,,,
"{'lon': 100.8374, 'lat': 17.1006}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 294.62, 'feels_like': 294.93, 'temp_min': 294.62, 'temp_max': 294.62, 'pressure': 1014, 'humidity': 66, 'sea_level': 1014, 'grnd_level': 990}",10000.0,"{'speed': 1.79, 'deg': 62}",{'all': 6},1610118265.0,"{'country': 'TH', 'sunrise': 1610063292, 'sunset': 1610103475}",25200.0,1608524.0,Nakhon Thai,200,,,
"{'lon': 29.7487, 'lat': 70.0744}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 265.99, 'feels_like': 256.8, 'temp_min': 264.15, 'temp_max': 267.15, 'pressure': 1022, 'humidity': 79}",10000.0,"{'speed': 8.75, 'deg': 220}",{'all': 75},1610118265.0,"{'type': 1, 'id': 1682, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",3600.0,777073.0,Vadsø,200,,,
"{'lon': -101.6667, 'lat': 21.1167}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 280.15, 'feels_like': 277.16, 'temp_min': 280.15, 'temp_max': 280.15, 'pressure': 1028, 'humidity': 65}",10000.0,"{'speed': 1.63, 'deg': 139}",{'all': 75},1610118099.0,"{'type': 1, 'id': 7133, 'country': 'MX', 'sunrise': 1610112339, 'sunset': 1610151659}",-21600.0,3998655.0,León,200,,,
"{'lon': -4.6339, 'lat': 55.4627}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 274.04, 'feels_like': 270.55, 'temp_min': 273.15, 'temp_max': 275.37, 'pressure': 1023, 'humidity': 74}",10000.0,"{'speed': 1.54, 'deg': 110}",{'all': 0},1610118120.0,"{'type': 1, 'id': 1444, 'country': 'GB', 'sunrise': 1610095372, 'sunset': 1610122037}",0.0,2656708.0,Ayr,200,,,
"{'lon': 137.7667, 'lat': -32.5}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 294.16, 'feels_like': 290.76, 'temp_min': 293.71, 'temp_max': 295.15, 'pressure': 1017, 'humidity': 60}",10000.0,"{'speed': 6.17, 'deg': 190}",{'all': 0},1610118266.0,"{'type': 1, 'id': 9613, 'country': 'AU', 'sunrise': 1610135475, 'sunset': 1610186411}",37800.0,2063056.0,Port Augusta,200,,,
"{'lon': 116.1167, 'lat': -8.5833}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 298.15, 'feels_like': 303.58, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1008, 'humidity': 100}",6000.0,"{'speed': 1.42, 'deg': 232}",{'all': 75},1610118266.0,"{'type': 1, 'id': 9337, 'country': 'ID', 'sunrise': 1610057048, 'sunset': 1610102384}",28800.0,1635882.0,Mataram,200,{'1h': 0.27},,
"{'lon': -84.9702, 'lat': 34.769800000000004}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 275.82, 'feels_like': 273.56, 'temp_min': 275.37, 'temp_max': 275.93, 'pressure': 1016, 'humidity': 97}",10000.0,"{'speed': 0.89, 'deg': 49, 'gust': 1.79}",{'all': 100},1610118181.0,"{'type': 3, 'id': 2004541, 'country': 'US', 'sunrise': 1610110064, 'sunset': 1610145917}",-18000.0,4190581.0,Dalton,200,{'1h': 0.49},,
"{'lon': 108.2208, 'lat': 16.0678}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 291.15, 'feels_like': 291.64, 'temp_min': 291.15, 'temp_max': 291.15, 'pressure': 1020, 'humidity': 82}",7000.0,"{'speed': 1.54, 'deg': 340}",{'all': 75},1610118266.0,"{'type': 1, 'id': 9306, 'country': 'VN', 'sunrise': 1610061410, 'sunset': 1610101812}",25200.0,1583992.0,Turan,200,{'1h': 0.76},,
"{'lon': 90.9667, 'lat': 24.0667}","[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",stations,"{'temp': 296.15, 'feels_like': 295.9, 'temp_min': 296.15, 'temp_max': 296.15, 'pressure': 1012, 'humidity': 60}",3500.0,"{'speed': 2.5700000000000003, 'deg': 270}",{'all': 0},1610118266.0,"{'type': 1, 'id': 9145, 'country': 'BD', 'sunrise': 1610066440, 'sunset': 1610105067}",21600.0,1185263.0,Bhairab Bāzār,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': -75.4557, 'lat': 43.2128}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 265.7, 'feels_like': 261.1, 'temp_min': 264.82, 'temp_max': 266.48, 'pressure': 1022, 'humidity': 73}",10000.0,"{'speed': 2.06, 'deg': 320}",{'all': 90},1610118124.0,"{'type': 1, 'id': 5681, 'country': 'US', 'sunrise': 1610109194, 'sunset': 1610142219}",-18000.0,5134295.0,Rome,200,,,
"{'lon': 131.1683, 'lat': 62.6683}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 229.2, 'feels_like': 224.4, 'temp_min': 229.2, 'temp_max': 229.2, 'pressure': 1016, 'humidity': 76, 'sea_level': 1016, 'grnd_level': 997}",10000.0,"{'speed': 1.18, 'deg': 22}",{'all': 66},1610118266.0,"{'country': 'RU', 'sunrise': 1610152641, 'sunset': 1610172413}",32400.0,2026160.0,Borogontsy,200,,,
"{'lon': -1.7833, 'lat': 57.4667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 273.48, 'feels_like': 267.17, 'temp_min': 273.15, 'temp_max': 274.15, 'pressure': 1021, 'humidity': 80}",10000.0,"{'speed': 5.66, 'deg': 280}",{'all': 98},1610118267.0,"{'type': 1, 'id': 1440, 'country': 'GB', 'sunrise': 1610095459, 'sunset': 1610120581}",0.0,2655288.0,Boddam,200,,,
"{'lon': 16.7667, 'lat': 60.6167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 271.49, 'feels_like': 268.56, 'temp_min': 270.93, 'temp_max': 272.04, 'pressure': 1020, 'humidity': 95}",557.0,"{'speed': 0.89, 'deg': 315, 'gust': 1.79}",{'all': 90},1610118048.0,"{'type': 3, 'id': 20702, 'country': 'SE', 'sunrise': 1610092504, 'sunset': 1610114629}",3600.0,2680075.0,Sandviken,200,,,
"{'lon': 80.2644, 'lat': 41.1231}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 262.71, 'feels_like': 258.88, 'temp_min': 262.71, 'temp_max': 262.71, 'pressure': 1039, 'humidity': 87, 'sea_level': 1039, 'grnd_level': 903}",10000.0,"{'speed': 0.89, 'deg': 134}",{'all': 69},1610118267.0,"{'country': 'CN', 'sunrise': 1610071439, 'sunset': 1610105207}",28800.0,1529660.0,Aksu,200,,,
"{'lon': 155.6333, 'lat': -6.2167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 299.75, 'feels_like': 302.73, 'temp_min': 299.75, 'temp_max': 299.75, 'pressure': 1006, 'humidity': 75, 'sea_level': 1006, 'grnd_level': 1004}",10000.0,"{'speed': 2.3, 'deg': 322}",{'all': 100},1610118147.0,"{'country': 'PG', 'sunrise': 1610134228, 'sunset': 1610179080}",39600.0,2094027.0,Kieta,200,,,
"{'lon': -91.75, 'lat': 15.8}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 286.15, 'feels_like': 286.25, 'temp_min': 286.15, 'temp_max': 286.15, 'pressure': 1020, 'humidity': 100, 'sea_level': 1020, 'grnd_level': 924}",10000.0,"{'speed': 1.19, 'deg': 288}",{'all': 90},1610118267.0,"{'type': 1, 'id': 7073, 'country': 'GT', 'sunrise': 1610109383, 'sunset': 1610149853}",-21600.0,3592217.0,Nentón,200,,,
"{'lon': -105.2, 'lat': 20.7}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 295.98, 'feels_like': 295.39, 'temp_min': 295.98, 'temp_max': 295.98, 'pressure': 1017, 'humidity': 46, 'sea_level': 1017, 'grnd_level': 1009}",10000.0,"{'speed': 1.1400000000000001, 'deg': 70}",{'all': 66},1610118126.0,"{'country': 'MX', 'sunrise': 1610113141, 'sunset': 1610152554}",-21600.0,4004293.0,Ixtapa,200,,,
"{'lon': 50.2788, 'lat': -14.9003}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 299.71, 'feels_like': 301.99, 'temp_min': 299.71, 'temp_max': 299.71, 'pressure': 1008, 'humidity': 75, 'sea_level': 1008, 'grnd_level': 1006}",10000.0,"{'speed': 3.27, 'deg': 134}",{'all': 2},1610118267.0,"{'country': 'MG', 'sunrise': 1610072199, 'sunset': 1610118844}",10800.0,1071296.0,Antalaha,200,,,
"{'lon': 20.1347, 'lat': 54.675}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 273.62, 'feels_like': 270.16, 'temp_min': 273.15, 'temp_max': 274.15, 'pressure': 1011, 'humidity': 93}",7000.0,"{'speed': 2, 'deg': 130}",{'all': 90},1610118267.0,"{'type': 1, 'id': 8934, 'country': 'RU', 'sunrise': 1610089155, 'sunset': 1610116361}",7200.0,485660.0,Tsimmerbude,200,,,{'1h': 0.12}
"{'lon': 80.5353, 'lat': 5.9485}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 298.22, 'feels_like': 302.39, 'temp_min': 298.22, 'temp_max': 298.22, 'pressure': 1009, 'humidity': 87, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 1.34, 'deg': 30}",{'all': 79},1610118268.0,"{'country': 'LK', 'sunrise': 1610067027, 'sunset': 1610109488}",19800.0,1235846.0,Matara,200,,,
"{'lon': 16.2072, 'lat': 58.9959}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 273.8, 'feels_like': 269.24, 'temp_min': 273.15, 'temp_max': 274.15, 'pressure': 1016, 'humidity': 93}",10000.0,"{'speed': 3.6, 'deg': 30}",{'all': 75},1610118268.0,"{'type': 1, 'id': 1793, 'country': 'SE', 'sunrise': 1610091818, 'sunset': 1610115584}",3600.0,2701223.0,Katrineholm,200,,,{'1h': 0.13}
,,,,,,,,,,,,404,,city not found,
"{'lon': 146.4, 'lat': -34.5667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 292.59, 'feels_like': 289.42, 'temp_min': 292.04, 'temp_max': 293.15, 'pressure': 1021, 'humidity': 45}",10000.0,"{'speed': 3.6, 'deg': 70}",{'all': 0},1610118268.0,"{'type': 1, 'id': 9561, 'country': 'AU', 'sunrise': 1610133092, 'sunset': 1610184649}",39600.0,2160413.0,Leeton,200,,,
"{'lon': 20.6473, 'lat': 8.4109}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 308.97, 'feels_like': 304.82, 'temp_min': 308.97, 'temp_max': 308.97, 'pressure': 1005, 'humidity': 10, 'sea_level': 1005, 'grnd_level': 950}",10000.0,"{'speed': 2.98, 'deg': 24}",{'all': 100},1610118268.0,"{'country': 'CF', 'sunrise': 1610081648, 'sunset': 1610123622}",3600.0,237379.0,Ndélé,200,,,
"{'lon': 8.834, 'lat': 63.7256}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 269.15, 'feels_like': 260.59, 'temp_min': 269.15, 'temp_max': 269.15, 'pressure': 1017, 'humidity': 80}",10000.0,"{'speed': 8.23, 'deg': 120}",{'all': 75},1610118268.0,"{'type': 1, 'id': 1647, 'country': 'NO', 'sunrise': 1610096438, 'sunset': 1610114504}",3600.0,3139597.0,Sistranda,200,,,
"{'lon': 73.1033, 'lat': 51.6199}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 244.7, 'feels_like': 238.17, 'temp_min': 244.7, 'temp_max': 244.7, 'pressure': 1047, 'humidity': 86, 'sea_level': 1047, 'grnd_level': 992}",10000.0,"{'speed': 3.85, 'deg': 223}",{'all': 21},1610118268.0,"{'country': 'KZ', 'sunrise': 1610075500, 'sunset': 1610104584}",21600.0,1524302.0,Ereymentau,200,,,
"{'lon': 101.3689, 'lat': 6.8662}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 299.03, 'feels_like': 299.08, 'temp_min': 299.03, 'temp_max': 299.03, 'pressure': 1010, 'humidity': 81, 'sea_level': 1010, 'grnd_level': 1010}",10000.0,"{'speed': 6.92, 'deg': 90}",{'all': 48},1610118268.0,"{'country': 'TH', 'sunrise': 1610062117, 'sunset': 1610104396}",25200.0,1604771.0,Yaring,200,,,
"{'lon': 34.8709, 'lat': 41.7711}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 288.15, 'feels_like': 286.97, 'temp_min': 288.15, 'temp_max': 288.15, 'pressure': 1014, 'humidity': 63}",10000.0,"{'speed': 1.03, 'deg': 0}",{'all': 75},1610117975.0,"{'type': 1, 'id': 7004, 'country': 'TR', 'sunrise': 1610082449, 'sunset': 1610115992}",10800.0,739598.0,Sinop Province,200,,,
"{'lon': 92.75, 'lat': 11.6667}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 300.44, 'feels_like': 302.82, 'temp_min': 300.44, 'temp_max': 300.44, 'pressure': 1010, 'humidity': 82, 'sea_level': 1010, 'grnd_level': 1010}",10000.0,"{'speed': 4.86, 'deg': 71}",{'all': 27},1610118143.0,"{'country': 'IN', 'sunrise': 1610064668, 'sunset': 1610105983}",19800.0,1259385.0,Port Blair,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': 49.8164, 'lat': 7.9803}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 296.95, 'feels_like': 291.58, 'temp_min': 296.95, 'temp_max': 296.95, 'pressure': 1011, 'humidity': 60, 'sea_level': 1011, 'grnd_level': 1006}",10000.0,"{'speed': 10.27, 'deg': 54}",{'all': 0},1610117941.0,"{'country': 'SO', 'sunrise': 1610074603, 'sunset': 1610116662}",10800.0,60019.0,Eyl,200,,,
